BaTiO3-sc333-expt.data (written by ASE) 

135 	 atoms 
3  atom types
0.0      11.972849999999999  xlo xhi
0.0      11.972849999999999  ylo yhi
0.0      12.105600000000001  zlo zhi


Atoms 

     1   1      2.0163969658999998      2.0163969658999998            0.2549780814
     2   1      2.0164013939999998      2.0164013939999998      4.2906213387000003
     3   1            2.0163980947            2.0163980947      8.3266000601000005
     4   1      2.0163974434999998      6.0083277484000002     0.25498032409999999
     5   1      2.0164015551999999      6.0083438927000001      4.2906125678000002
     6   1      2.0164002112000001      6.0083265952999998      8.3266047530999998
     7   1      2.0163887204000002            10.000098398     0.25496090580000003
     8   1      2.0163929193999999           10.0000958377      4.2906101378999999
     9   1      2.0163906004999999      10.000093054100001      8.3265879121000008
    10   1      6.0083277484000002      2.0163974434999998     0.25498032409999999
    11   1      6.0083438927000001      2.0164015551999999      4.2906125678000002
    12   1      6.0083265952999998      2.0164002112000001      8.3266047530999998
    13   1      6.0083288637000001      6.0083288637000001     0.25498211710000002
    14   1      6.0083436702000004      6.0083436702000004      4.2906041404000002
    15   1      6.0083287317999998      6.0083287317999998      8.3266090126000005
    16   1            6.0083201352      10.000099587399999     0.25496326940000003
    17   1      6.0083360500999996           10.0000958623      4.2906010113999997
    18   1      6.0083183029000002      10.000094261299999      8.3265928819999999
    19   1            10.000098398      2.0163887204000002     0.25496090580000003
    20   1           10.0000958377      2.0163929193999999      4.2906101378999999
    21   1      10.000093054100001      2.0163906004999999      8.3265879121000008
    22   1      10.000099587399999            6.0083201352     0.25496326940000003
    23   1           10.0000958623      6.0083360500999996      4.2906010113999997
    24   1      10.000094261299999      6.0083183029000002      8.3265928819999999
    25   1      10.000089320200001      10.000089320200001            0.2549442972
    26   1           10.0000873132           10.0000873132      4.2905974957000002
    27   1           10.0000843125           10.0000843125      8.3265763960000001
    28   3    0.073666972600000005    0.073666972600000005      2.3382545775999999
    29   3    0.073700962600000003    0.073700962600000003      6.3741625507000004
    30   3    0.073643008499999996    0.073643008499999996           10.4101546562
    31   3    0.073672285399999995            4.0655288102      2.3382691933999999
    32   3    0.073706563000000003      4.0655686269000002      6.3741690120000003
    33   3    0.073649108399999996      4.0655040318999998           10.4101666425
    34   3    0.073690907700000002      8.0574705424000008            2.3382804008
    35   3    0.073724720499999993      8.0574897079000003      6.3742026878000004
    36   3    0.073669933000000007      8.0574373703000006           10.4101924892
    37   3            4.0655288102    0.073672285399999995      2.3382691933999999
    38   3      4.0655686269000002    0.073706563000000003      6.3741690120000003
    39   3      4.0655040318999998    0.073649108399999996           10.4101666425
    40   3      4.0655342025000003      4.0655342025000003      2.3382804455000001
    41   3      4.0655762812000003      4.0655762812000003            6.3741754599
    42   3            4.0655115166            4.0655115166           10.4101798462
    43   3      4.0655517532000003      8.0574751788000007      2.3382932431999999
    44   3      4.0655929045999999      8.0574971301999998      6.3742086114000003
    45   3      4.0655306325999998      8.0574424449999995            10.410203906
    46   3      8.0574705424000008    0.073690907700000002            2.3382804008
    47   3      8.0574897079000003    0.073724720499999993      6.3742026878000004
    48   3      8.0574373703000006    0.073669933000000007           10.4101924892
    49   3      8.0574751788000007      4.0655517532000003      2.3382932431999999
    50   3      8.0574971301999998      4.0655929045999999      6.3742086114000003
    51   3      8.0574424449999995      4.0655306325999998            10.410203906
    52   3      8.0574934423000002      8.0574934423000002      2.3383068153000002
    53   3      8.0575138708999994      8.0575138708999994      6.3742437380999997
    54   3      8.0574623433999992      8.0574623433999992      10.410227882399999
    55   2   -0.038974865300000001            1.9378138482      2.1975254480999999
    56   2            1.9378138482   -0.038974865300000001      2.1975254480999999
    57   2           -0.0318365325           -0.0318365325      4.1832674039000004
