SiO2-sc222-ortho-k222-phrelax.data (written by ASE) 

72 	 atoms 
2  atom types
0.0      9.9706058199999994  xlo xhi
0.0      8.6347979312409731  ylo yhi
0.0             10.95705942  zlo zhi


Atoms 

     1   2           -1.1797401476      2.0422192664000001            4.5656277175
     2   2             1.312912286      2.2751789770999999      2.7390781011000001
     3   2      2.3593159570000002  1.1034000000000001e-06     0.91309086360000002
     4   1     -1.0826121124000001             3.185057407     0.24070863170000001
     5   1     0.80982337130000004      3.6641102265000001            2.0662063949
     6   1     0.27287127439999997            1.7830433765      3.8888763649000002
     7   1            1.4100427276      1.1323440420999999            1.5854617105
     8   1      2.7655341677999998      2.5343535089000002      3.4158151801000001
     9   1      3.3024666531000002     0.65329114290000001      5.2384956764000004
    10   2     -1.1797399266999999      2.0422216204999999           10.0441590365
    11   2            1.3129139344      2.2751807048999999      8.2176063773999992
    12   2            2.3593155144 -1.2389999999999999e-07      6.3916185351000001
    13   1     -1.0826093693000001            3.1850560556      5.7192413963000002
    14   1            0.8098268179      3.6641101799000002      7.5447369859000002
    15   1     0.27287232719999999            1.7830463045      9.3674073733000007
    16   1      1.4100427765000001      1.1323463363999999      7.0639956033000004
    17   1      2.7655358272999999            2.5343554547      8.8943453165000008
    18   1      3.3024691447999999     0.65329297710000001           10.7170237139
    19   2     -1.1797394748000001      6.5925792658000004      2.7390801415000001
    20   2           -0.1333348523      4.3173998507000002     0.91309044949999996
    21   1           -1.6828185747      7.9815094306000001      2.0661968471000001
    22   1     -1.0826075425999999      5.4497429037999998            1.5854659646
    23   1     0.27287428339999997      6.8517562939000003      3.4158311856000001
    24   1     0.80982326360000001      4.9706869743000004      5.2384970657999999
    25   2     -1.1797403254000001      6.5925765633999998            8.2176084478
    26   2    -0.13333479479999999      4.3173979127999997      6.3916157710999997
    27   1     -1.6828182576999999      7.9815054613000003      7.5447297555999997
    28   1     -1.0826102371999999      5.4497420287000002      7.0639983729000004
    29   1            0.2728743857      6.8517529633000001      8.8943600118999999
    30   1     0.80982737540000005      4.9706878101000003      10.717026128100001
    31   2      3.8055600520000001      2.0422222203999998      4.5656270079999999
    32   2      6.2982102122999999      2.2751750962999999            2.7390800214
    33   2      7.3446129339999997  1.8309999999999999e-07     0.91308988099999999
    34   1      3.9026738304999999      3.1850612321999998     0.24070988460000001
    35   1      5.7951271444000003      3.6641054736999998      2.0662016668000001
    36   1      5.2581835139999997            1.7830487761            3.8888949647
    37   1      6.3953235214999999      1.1323338004000001      1.5854679731000001
    38   1            7.7508237464      2.5343483097999999      3.4158257196999999
    39   1      8.2877866674000007     0.65328873190000003      5.2385111802999997
    40   2      3.8055609212000001      2.0422236579000002           10.0441591854
    41   2      6.2982104729000001      2.2751754262000001      8.2176069597999994
    42   2      7.3446128591999997 -3.0182000000000002e-06      6.3916161349999996
    43   1      3.9026743125999999      3.1850623837000001      5.7192399847999997
    44   1      5.7951295203999997            3.6641031574      7.5447305383999996
    45   1      5.2581859550000001      1.7830511471999999      9.3674249251999999
    46   1      6.3953229602999997            1.1323339793      7.0640005917000002
    47   1      7.7508249471999999      2.5343498949000001      8.8943531936000007
    48   1      8.2877884815999998     0.65329332409999996           10.7170380964
    49   2      1.3129147775000001      6.3596184661999997      4.5656287405000002
    50   2      3.8055632803999999      6.5925762136000001            2.7390792443
    51   2      4.8519597450000003      4.3174004252999998     0.91309073860000001
    52   1            1.4100467768      7.5024478085000004            0.2407122984
    53   1      3.3024691273000002      7.9815091021000004            2.0662108602
    54   1      2.7655346556999998      6.1004445378999996            3.8888917228
    55   1      3.9026749827999998            5.4497373886            1.5854641185
    56   1      5.2581845548999997            6.8517474564      3.4158109647999999
    57   1      5.7951300661999996            4.9706895777      5.2385061753000004
    58   2            1.3129163121      6.3596163434999999      10.044158831400001
    59   2      3.8055640728000002      6.5925755213999997      8.2176055244999997
    60   2      4.8519604245999997      4.3173996259000003      6.3916138018000002
    61   1            1.4100455586      7.5024493750000003      5.7192469049000003
    62   1      3.3024713126999998      7.9815072490999999      7.5447428845999998
    63   1      2.7655352573999998            6.1004415153      9.3674195482999991
    64   1            3.9026765792      5.4497393585999996      7.0639925685999998
    65   1      5.2581857323000003      6.8517461207999997      8.8943409534000004
    66   1      5.7951310467999999      4.9706929196000003      10.717037764000001
    67   2             6.298211545      6.3596219608000002      4.5656262995999999
    68   1      6.3953233692999998            7.5024653769            0.2407067161
    69   1      7.7508272578000001      6.1004495531999998      3.8888806373999998
    70   2      6.2982111303000003      6.3596220578000002           10.0441591492
    71   1      6.3953240624000003      7.5024649776999999      5.7192396398999996
    72   1      7.7508278474000001      6.1004472721000003      9.3674118829000008
